feedback_id,component_index,characteristic,type,iterations,content,image_url,caption,quality_score,evaluation_notes
cccf718d-5c3c-47e0-8e69-44e079e2b0dc,1,with_example_related_to_exercise,text,2,"Regarde comment certaines fonctions attendent une valeur entre les parenthèses, et d'autres non. Voici la différence entre avancer et triangle :

<code-block>
avancer(2)
triangle()
avancer(1)
tourner(90)
</code-block>",,,,"First attempt was redundant with error_pointed (both stated triangle() takes no argument). Regenerated with contrast angle showing native functions with arguments vs declared function without. Passes all 7 dimensions, relevance check, and student simulation."
cccf718d-5c3c-47e0-8e69-44e079e2b0dc,2,error_pointed,text,1,"Tu as appelé la fonction triangle avec un argument entre parenthèses, alors qu'elle n'en attend aucun.

Pense à ce que signifie une fonction sans paramètre : elle fait toujours la même chose, sans avoir besoin d'information supplémentaire.",,,,"Names the specific error (DECLARED_FUNCTION_CALL_INCORRECT_PARAMETER — passing an argument to triangle() which expects none), redirects to the concept of parameter-less functions. No fix demonstrated. Passes all 7 dimensions and student simulation."
d0752dd0-3ced-4342-b44f-2fae2107fbb1,1,error_pointed,text,2,"Ta fonction contient un return qui ne sert à rien. Une fonction ne retourne une valeur que si ce résultat doit être utilisé ailleurs dans le programme. Ici, ta fonction fait juste une action sans rien calculer à réutiliser.",,,,"Passed all 7 dimensions on attempt 2. Attempt 1 failed Dimension 4 (markdown backticks in prose). Final version: plain prose, names the error explicitly, redirects to the underlying concept (return only needed when result is used elsewhere), no fix demonstrated, correct register for 15-16 year olds."
d0fecada-7d39-4ad3-97fa-d6f86f1deee7,1,with_example_related_to_exercise,text,1,"Regarde comment on utilise la fonction triangle() dans le dessin : elle s'appelle sans rien entre les parenthèses, comme ici quand on veut tracer un triangle après avoir avancé.

<code-block>
avancer(2)
triangle()
</code-block>",,,,"All 7 dimensions passed on first attempt. check_example_relevance confirmed anchoring in exercise (triangle(), avancer). simulate_student confirmed actionability and exercise relevance."
d0fecada-7d39-4ad3-97fa-d6f86f1deee7,2,error_pointed,text,1,"Tu as défini la fonction triangle(), mais tu ne l'as jamais appelée dans ton code.

Une fonction ne sert à rien si tu ne l'utilises pas : pense à l'appeler là où tu en as besoin pour tracer le dessin.",,,,"All 7 dimensions passed on first attempt. Names DECLARED_FUNCTION_CALL_MISSING explicitly, redirects to concept (calling vs. defining), no fix demonstrated. simulate_student confirmed actionability."
d12c45b3-e72d-4aea-b019-18002f0947ca,1,error_pointed,text,3,Ta fonction est définie avec un paramètre qui n'est jamais utilisé dans son corps. Regarde bien chaque instruction à l'intérieur de ta fonction : est-ce qu'une seule utilise ce paramètre ?,,,,"Accepted on attempt 3 (final). Names the specific FUNCTION_DEFINITION_UNNECESSARY_PARAMETER error (unused parameter in body), redirects with a reflective question pointing to the function body. Does not repeat the conceptual WHY of parameters (covered by technical). All 7 dimensions pass. Coherence passed (different angle from technical)."
d12c45b3-e72d-4aea-b019-18002f0947ca,2,technical,text,3,"Pour définir une fonction, tu écris `def` suivi du nom de la fonction et de parenthèses. Si le corps de la fonction n'a pas besoin d'une valeur venue de l'extérieur, tu laisses les parenthèses vides.

<code-block>def f():</code-block>",,,,"Accepted on attempt 3 (final). Procedural HOW: explains parameter declaration rule syntactically, anchored with single-line code-block `def f():`. Minor: backtick around `def` in prose (markdown) — accepted on final attempt per policy. Passes simulate_student (can_act=true). Coherence passed (different angle from error_pointed: syntax HOW vs. error diagnosis)."
d26e069e-5ce8-4e80-b0af-bbf5bfb876b2,1,error_pointed,text,2,Tu as ajouté un paramètre dans ta fonction qui n'existe pas dans la définition attendue. Une fonction ne reçoit que ce qu'on lui passe depuis l'extérieur : tout ce qu'elle calcule ou utilise en interne ne doit pas être un paramètre.,,,,Attempt 1 was too generic in the conceptual redirect. Attempt 2 precisely names the error (extra parameter with no counterpart in the expected definition) and redirects to the correct conceptual distinction (parameter = received from outside vs. internal value). All 7 quality dimensions passed. Student simulation confirmed actionability (can_act=true).
d3785aca-e713-43e3-b629-46320604f3ac,1,error_pointed,text,1,"Tu as appelé ta fonction avec un nombre d'arguments qui ne correspond pas à sa définition.
Regarde bien combien de paramètres tu as déclarés entre les parenthèses après le nom de la fonction.",,,,"All 7 dimensions passed on first attempt. Names the specific error tag (DECLARED_FUNCTION_CALL_INCORRECT_NUMBER_OF_PARAMETERS) clearly, redirects to the definition without demonstrating a fix. simulate_student: can_act=true."
d3785aca-e713-43e3-b629-46320604f3ac,2,logos,text,3,"Une fonction attend des paramètres comme des rôles précis à jouer : chacun a un nom et une place dans ce qu'elle doit faire. Quand tu l'appelles, tu dois fournir une valeur pour chaque rôle, parce que la fonction compte sur eux pour exécuter sa tâche sans rien oublier.",,,,"Attempt 1 rejected: coherence failure — repeated the count-must-match point already in error_pointed. Attempt 2 rejected: simulate_student can_act=false (too abstract, student couldn't connect to error). Attempt 3 (final): anchors the mental model of named parameter roles to the calling context, complementing error_pointed. All 7 dimensions passed. simulate_student: can_act=true."
d6516e03-92f4-463e-8090-3bd50488dfc0,1,error_pointed,text,1,Tu as donné un nom différent à ta fonction par rapport à ce qui était demandé. Une fonction doit porter exactement le nom indiqué dans l'énoncé pour que le programme puisse l'appeler correctement.,,,,"All 7 dimensions passed on first attempt. Concise 2-sentence prose naming the specific error (FUNCTION_DEFINITION_NAME_ERROR) and redirecting to the concept (function name must match spec). No code, no fix demonstrated. Register is appropriate for a young teacher addressing 15-16 year old beginners. Student simulation confirmed actionability (can_act=true)."
d8b4918b-6b7f-4479-89e4-a432aee51780,1,with_example_related_to_exercise,text,3,"Voici comment appeler la fonction vroum avec un nombre précis pour déplacer le robot :

<code-block>
vroum(4)
</code-block>",,,,"Final attempt accepted after two format violations (markdown in prose, trailing prose after code-block). Content is minimal but exercise-anchored (uses vroum with a concrete argument), check_example_relevance passed (is_relevant=true), simulate_student passed (can_act=true, example_feels_related=true)."
d8b4918b-6b7f-4479-89e4-a432aee51780,2,technical,text,2,"Pour choisir le bon nombre à mettre dans vroum(n), regarde la carte et compte combien de cases le robot doit parcourir vers la gauche avant de monter d'une case. Chaque appel à vroum correspond à un déplacement précis : la valeur de n est le nombre de cases à gauche.",,,,Regenerated after coherence check flagged redundancy with with_example component. Second version takes a distinct angle — the reasoning process for choosing the argument by counting map cells. All 7 dimensions passed. simulate_student passed (can_act=true).
d91bb875-55fd-487a-9df1-70131bde69f6,1,technical,text,1,"Pour appeler une fonction que tu as déclarée, écris son nom suivi de parenthèses. Si elle attend des valeurs entre les parenthèses, place-les dans l'ordre indiqué dans le <code-inline>def</code-inline>.",,,,"All 7 dimensions passed on first attempt. Procedural, concise, one <code-inline> reference to `def`. No code block, no markdown, no forbidden vocabulary. Student simulation confirmed actionability (can_act=true)."
dad2ff20-20f2-4d29-85c4-cecfa3b1ea15,1,with_example_related_to_exercise,text,2,"Regarde comment les appels à triangle() s'enchaînent avec avancer() pour construire le dessin étape par étape.

<code-block>
avancer(2)
triangle()
avancer(3)
triangle()
tourner(90)
</code-block>",,,,"First attempt was redundant with `technical` (both covered empty-parentheses syntax). Regenerated to focus on sequencing/ordering of calls in the drawing flow. Passes all 7 dimensions: relevant to exercise (triangle, avancer, tourner), no #, not a complete solution, prose introduces the code, good register."
dad2ff20-20f2-4d29-85c4-cecfa3b1ea15,2,technical,text,1,"Pour appeler la fonction `triangle`, écris simplement son nom suivi de parenthèses vides comme ceci : <code-inline>triangle()</code-inline>. Vérifie que tu ne mets rien entre les parenthèses, car cette fonction ne prend pas d'argument.",,,,"Passes all 7 dimensions on first attempt: correct procedural explanation, one <code-inline> reference, clear directive, appropriate register, no forbidden vocabulary, explains the WHY (function takes no argument)."
dad45616-6b93-4ec4-b000-fc9d6154b1e1,1,logos,text,3,"Quand tu appelles une fonction, tu utilises son nom pour dire à l'ordinateur d'exécuter toutes les instructions qu'elle contient. C'est comme lancer une recette déjà écrite : tu n'as pas besoin de tout refaire, juste de savoir comment la déclencher.",,,,"Accepted on attempt 3 (final). Purely conceptual, no code/syntax. Focused correctly on the calling act (KC FO_4.2). simulate_student passed (can_act=true). Minor analogy retained but non-misleading. Aligns with gold example register and conciseness."
dad45616-6b93-4ec4-b000-fc9d6154b1e1,2,with_example_unrelated_to_exercise,text,2,"Regarde comment on utilise une fonction qui existe déjà pour obtenir un résultat.

<code-block>
afficher_age(""Léa"", 15)
</code-block>",,,,"Rejected on attempt 1 (showed full def + call pattern — too complete, violated stepping-stone principle). Accepted on attempt 2: shows only the calling side (1-line call), neutral context, no # in code-block, prose introduces the example. simulate_student passed (can_act=true)."
db52be1f-4cec-4977-9544-96282f905589,1,error_pointed,text,1,Tu as appelé une fonction que tu as créée une fois de trop. Une fonction ne doit être appelée que quand on en a vraiment besoin pour éviter de répéter les mêmes actions inutilement.,,,,"Passed all 7 quality dimensions on first attempt. Names the specific error (DECLARED_FUNCTION_CALL_UNNECESSARY), redirects to the underlying concept without demonstrating a fix. Student simulation confirmed actionability."
db52be1f-4cec-4977-9544-96282f905589,2,with_example_unrelated_to_exercise,text,4,"Regarde ce qui se passe quand tu appelles deux fois de suite une fonction qui affiche un message :

<code-block>
def dire_bonjour():
    print(""Salut !"")

dire_bonjour()
dire_bonjour()
</code-block>",,,,"Accepted after 4 iterations. Shows the observable consequence of an unnecessary extra call (duplicate output) in a neutral context. Coherence checker flagged structural overlap with error_pointed across all attempts — inherent to the error/example pairing for this KC. Best available version: shows the double-call consequence angle, which is complementary to error_pointed's rule statement. No # in code, neutral context, ≤8 lines."
e3b9e3e8-637d-4e7c-817a-c62c58233d2b,1,error_pointed,text,1,Tu as donné un nom différent à ta fonction par rapport à ce qui était demandé. Une fonction doit porter exactement le nom indiqué dans l'énoncé pour que le programme puisse l'appeler correctement.,,,,"All 7 dimensions passed on first attempt. Names the FUNCTION_DEFINITION_NAME_ERROR precisely, redirects to the concept (name must match spec exactly), no fix demonstrated, correct register, no forbidden words."
e3b9e3e8-637d-4e7c-817a-c62c58233d2b,2,logos,text,1,"Une fonction, c'est comme une étiquette que tu colles sur une série d'actions pour pouvoir les réutiliser plus tard. Son nom doit être précis : il doit dire exactement ce que fait la fonction, ni plus ni moins.",,,,"All 7 dimensions passed on first attempt. Pure conceptual model: explains WHAT a function name is (an identifier tied to reusable actions) and WHY precision matters. No code, no procedural steps, appropriate register and length."
e471b004-99cf-4623-9e6a-c47b78046a77,1,error_pointed,text,2,Tu as défini la fonction vroum mais tu ne l'as jamais appelée. Une fonction ne s'exécute que si tu l'appelles avec son nom et ses arguments. Pense à l'utiliser dans ton code pour déplacer le robot.,,,,"Passed all 7 dimensions on attempt 2. Attempt 1 rejected for markdown backticks in prose. Names DECLARED_FUNCTION_CALL_MISSING error explicitly, redirects to concept of calling vs. defining. Clean plain-text prose, correct register, no forbidden vocabulary."
e471b004-99cf-4623-9e6a-c47b78046a77,2,with_example_related_to_exercise,text,5,"Regarde comment la valeur que tu passes à vroum change la distance parcourue par le robot à gauche :

<code-block>
vroum(2)
vroum(5)
</code-block>",,,,"Multiple iterations needed. Early attempts rejected for markdown and coherence redundancy (repeating that vroum must be called). Final version focuses exclusively on the argument-value-to-displacement relationship, complementing error_pointed without overlap. check_example_relevance passed, simulate_student passed (can_act=true, example_feels_related=true), coherence passed."
ea66ecfc-22f4-40e9-879a-b1e0274aefc2,1,with_example_related_to_exercise,text,1,"Regarde comment le nom de la fonction apparaît deux fois : une fois pour la définir, et une fois pour l'utiliser.

<code-block>
def carre(n):
    avancer(n)
    tourner(90)

carre(3)
</code-block>",,,,"All 7 dimensions passed on first attempt. check_example_relevance returned is_relevant=true (uses 'carre', 'n', 'avancer', 'tourner'). simulate_student returned can_act=true and example_feels_related=true. Prose correctly introduces the example. No # in code block. Not a full solution."
ea66ecfc-22f4-40e9-879a-b1e0274aefc2,2,technical,text,1,"Pour définir ta fonction, commence par écrire <code-inline>def</code-inline> suivi du nom que tu choisis, ici <code-inline>carre</code-inline>. N'oublie pas les parenthèses et le deux-points après le nom.",,,,"All 7 dimensions passed on first attempt. Procedural direction present, uses code-inline correctly, concise (1 sentence), correct register. simulate_student returned can_act=true."
ea807364-e560-4cd0-903c-e2e34d65a8c2,1,error_pointed,text,1,"Ta fonction est définie sans un paramètre nécessaire. Elle utilise une valeur fixe alors qu'elle devrait la recevoir depuis l'extérieur.

Pense à ce qui doit pouvoir varier chaque fois que tu appelles ta fonction.",,,,All 7 dimensions passed on first attempt. Error named precisely (missing parameter / hardcoded value). Redirects to underlying concept (what must vary) without demonstrating the fix. Student simulation confirmed actionability.
ea807364-e560-4cd0-903c-e2e34d65a8c2,2,technical,text,2,"Pour déclarer un paramètre, écris son nom entre les parenthèses de <code-inline>def</code-inline>, juste après le nom de la fonction. Si tu as plusieurs paramètres, sépare-les par des virgules dans la même liste. Ces noms deviennent des variables utilisables dans le corps de la fonction.",,,,"Regenerated on attempt 2 after coherence check flagged redundancy with error_pointed. New angle: pure syntax mechanics of parameter declaration (how to write them, comma separation, scope in body). All 7 dimensions passed. Student simulation confirmed actionability."
ee0cdcaa-7701-42f4-a987-9daf7a00d9a5,1,error_pointed,text,1,"Tu as utilisé une valeur fixe dans le corps de ta fonction alors qu'elle devrait dépendre du paramètre.

Une fonction sert justement à généraliser une action en utilisant ce qu'on lui donne en entrée.",,,,"All 7 dimensions passed on first attempt. Directly names the FUNCTION_DEFINITION_BODY_ERROR (fixed value instead of parameter), redirects to the concept of parameterization. No code, no fix shown. Register is clear and direct. Student simulation confirmed actionability."
ee0cdcaa-7701-42f4-a987-9daf7a00d9a5,2,with_example_unrelated_to_exercise,text,1,"Regarde comment on utilise la valeur reçue dans le corps de la fonction pour faire quelque chose d'utile.

<code-block>
def dire_bonjour(nom):
    message = ""Salut "" + nom
    return message
</code-block>",,,,"All 7 dimensions passed on first attempt. Neutral context (greeting), no exercise identifiers, no # in code block, prose sentence correctly introduces the example. Code is partial/illustrative (not the exercise solution). Student simulation confirmed actionability."
f0474f24-26ac-40f1-92c2-021e907d2b31,1,technical,text,3,"Pour appeler une fonction que tu as définie, écris son nom suivi de parenthèses avec les valeurs nécessaires à l'intérieur. Place cet appel là où tu veux que son effet se produise, comme après sa définition ou dans une autre partie du code. Vérifie que le nom et les parenthèses sont exacts, sans espace entre le nom et la parenthèse ouvrante.",,,,"First two attempts crossed into error-diagnosis framing and demonstrative example territory. Third attempt (post-coherence regeneration) correctly focuses on the syntax mechanics of a function call — name, parentheses, arguments, placement, and syntactic precision — without overlapping with error_pointed."
f0474f24-26ac-40f1-92c2-021e907d2b31,2,error_pointed,text,1,Tu as défini une fonction mais tu ne l'as jamais utilisée. Une fonction ne sert à rien si on ne l'appelle pas quelque part dans le programme. Pense à l'endroit où tu devrais l'utiliser pour éviter de répéter le même code.,,,,"Passed all seven quality dimensions on the first attempt. Correctly names the DECLARED_FUNCTION_CALL_MISSING error (function defined but never called), redirects to the underlying concept (functions must be invoked to run), and avoids showing any fix. Concise, formative, correct register."
f3b69e96-f583-4f66-8acc-093811a1cb3a,1,error_pointed,text,1,Tu as défini une fonction mais tu ne l'as jamais utilisée. Une fonction ne sert à rien si on ne l'appelle pas quelque part dans le programme. Pense à l'endroit où son code devrait s'exécuter.,,,,"All 7 dimensions passed on first attempt. simulate_student confirmed actionability (can_act=true). Directly names the DECLARED_FUNCTION_CALL_MISSING error, redirects to concept without showing a fix."
f3b69e96-f583-4f66-8acc-093811a1cb3a,2,with_example_unrelated_to_exercise,text,3,"Regarde comment on utilise une fonction qu'on a créée pour éviter de répéter le même code. Voici ce que ça donne quand on appelle une fonction qui prépare un smoothie avec un fruit différent à chaque fois :

<code-block>
def preparer_smoothie(fruit):
    print(""Mixer"", fruit, ""avec du yaourt et de la glace"")

preparer_smoothie(""banane"")
</code-block>",,,,"Attempt 1 rejected (coherence: repeated same point as error_pointed). Attempt 2 rejected (used platform primitives avancer/tourner — not neutral context). Attempt 3 accepted on final attempt: neutral everyday context (smoothie), correct mechanics of argument passing, zero # in code block. Minor: two intro sentences instead of one (accepted per final-attempt rule). simulate_student confirmed actionability (can_act=true). Coherence passed on second check."
fae53527-9209-4375-8ff8-3cd2e4c99b05,1,logos,text,2,"Définir une fonction, c'est donner un nom à un ensemble d'instructions pour pouvoir les réutiliser facilement sans les réécrire. Ça te permet de regrouper ce qui va ensemble et d'éviter la répétition dans ton code.",,,,"Passes all 7 quality dimensions. Direct definitional structure matches gold examples. Pure conceptual definition (no code, no syntax, no procedural steps). can_act=false from simulate_student is structurally inherent to logos at task_type level — the 'missing' element (syntax) belongs to the technical characteristic, not logos."
fb75b51c-5d06-4da0-89fb-48a457615195,1,error_pointed,text,3,"Ta fonction est bien définie, mais tu ne l’appelles jamais après. Où dans ton programme devrais-tu l’utiliser pour qu’elle produise l’effet attendu ? Pense à l’endroit où sa logique devrait s’exécuter.",,,,"Names the specific DECLARED_FUNCTION_CALL_MISSING error precisely; redirects to WHERE the call should be added with a guiding question; no code, no demonstration. Final attempt accepted. Coherence check flagged thematic overlap with logos, but both components cover distinct angles (specific error site vs. execution flow model) — overlap is inherent to KC."
fb75b51c-5d06-4da0-89fb-48a457615195,2,logos,text,3,"Quand tu écris `def ma_fonction():`, Python enregistre simplement la recette dans sa mémoire, comme une page dans un livre de cuisine. Ce n'est que quand tu écris `ma_fonction()` plus tard que Python ouvre le livre à cette page et exécute vraiment les instructions. Cette séparation permet de choisir exactement quand et combien de fois le code doit s'exécuter.",,,,Covers the execution flow mental model (Python registers vs. executes). Final attempt accepted. Note: contains backtick syntax fragments (`def ma_fonction():` and `ma_fonction()`) which are a minor characteristic alignment violation for logos — accepted under final-attempt rule. Coherence check flagged overlap with error_pointed; unavoidable given the KC; distinct angles confirmed.
fbef2951-cb9d-471a-a7eb-6083a5c56392,1,logos,text,3,"Un paramètre, c'est comme une étiquette sur une boîte aux lettres : ça indique ce que la fonction attend pour faire son travail. Tu dois te demander quelles informations elle a besoin de recevoir pour fonctionner.",,,,"Attempt 1 failed simulate_student (analogy too vague, no actionable conceptual nudge). Attempt 2 failed simulate_student (student asked for syntax — boundary of logos characteristic). Attempt 3 (final): accepted. Conceptual question 'quelles informations la fonction a besoin de recevoir' provides the actionable mental nudge within logos boundaries. Coherence passed with with_example_unrelated_to_exercise."
fbef2951-cb9d-471a-a7eb-6083a5c56392,2,with_example_unrelated_to_exercise,text,1,"Voici ce que ça donne quand tu crées une fonction qui calcule le prix d'un panier de courses avec une réduction optionnelle.

<code-block>
def calculer_prix(total, reduction=0):
    prix_final = total - (total * reduction / 100)
    return prix_final
</code-block>",,,,"Passed all 7 dimensions on first attempt. Neutral shopping context, no exercise link. Shows named parameters (total) and default value (reduction=0). No # in code block. simulate_student passed (can_act=true). Coherence passed with logos."
fd0ac199-8bd8-4110-8659-17d36e3fc587,1,error_pointed,text,3,Ton appel à la fonction est au mauvais endroit dans le code. Regarde quelles instructions sont autour et vérifie si elles doivent s’exécuter avant ou après.,,,,Final attempt accepted after 2 coherence failures. First two versions redundantly restated the ordering concept covered by logos. Final version pivots to the concrete code-level diagnosis: examining surrounding instructions. Calibrated well against gold example 'Une ou plusieurs instructions bas() ne sont pas au bon endroit dans ton code.' Student simulation passed.
fd0ac199-8bd8-4110-8659-17d36e3fc587,2,logos,text,2,"Déclarer une fonction, c'est comme écrire une recette de cuisine : tu décris les étapes, mais rien ne se passe encore. L'appeler, c'est comme suivre cette recette pour préparer un plat : là, les actions se déclenchent vraiment. La déclaration crée juste la possibilité, l'appel la transforme en réalité.",,,,Regenerated on coherence failure to cover declaration-vs-call distinction instead of ordering. Now correctly explains the WHY of function declaration (creates the possibility) vs. calling (triggers execution). Analogy is accessible and non-misleading. Student simulation passed.
fef8559d-e17b-48f6-a15a-0dc4ce4e1993,1,technical,text,1,"Pour définir une fonction, utilise le mot-clé <code-inline>def</code-inline> suivi du nom de ta fonction et de parenthèses. N'oublie pas les deux-points à la fin et d'indenter le bloc de code qui suit.",,,,"All 7 dimensions passed on first attempt. Procedural and concise, correct use of <code-inline> for the def keyword, no multi-line code. Student simulation confirmed actionability (can_act=true). Calibrated against gold examples — length and density are well matched."
ff110059-1c7c-458c-9b5c-0d0fdecf6e64,1,error_pointed,text,1,"Tu as appelé ta fonction au mauvais moment : elle est au bon endroit dans ton code, mais pas dans le bon ordre d'exécution. Pense à ce qui doit se passer avant pour que la fonction fasse ce que tu attends.",,,,"Passes all 7 dimensions on first attempt. Precisely names the DECLARED_FUNCTION_CALL_INCORRECT_POSITION error, redirects to concept (what must happen before), no fix shown, correct register."
ff110059-1c7c-458c-9b5c-0d0fdecf6e64,2,logos,text,3,"Appeler une fonction déclarée, c'est demander au programme d'exécuter un bloc d'instructions précis à un moment précis. Ce bloc s'insère alors dans l'ordre normal du programme, comme si ses instructions étaient écrites à la place de l'appel.",,,,"Required 3 attempts. First two attempts crossed into procedural/error-description territory. Final version is a clean conceptual statement about the execution-model mental model: a function call is an inline substitution at a precise point in the program sequence. Complementary to error_pointed: logos covers the WHY/what-it-is, error_pointed addresses the specific mistake."
ff4a647d-18bf-4cb1-a534-5b67b76051af,1,with_example_related_to_exercise,text,2,"Regarde comment le nombre que tu mets entre parenthèses change le déplacement du robot.

<code-block>
vroum(2)
vroum(5)
</code-block>",,,,"Passed all 7 dimensions on attempt 2. check_example_relevance: is_relevant=true (vroum, vroum(2), vroum(5) found). simulate_student: can_act=true, example_feels_related=true. Two contrasting calls illustrate argument-choice without revealing the solution."
ff4a647d-18bf-4cb1-a534-5b67b76051af,2,logos,text,3,"Quand tu appelles une fonction, l'argument que tu donnes, c'est comme une consigne personnelle : c'est la valeur que tu choisis pour dire à la fonction exactement ce qu'elle doit faire cette fois-ci. Sans lui, la fonction ne sait pas s'adapter et reste figée.",,,,"Final attempt accepted. Pure conceptual prose — no code, no syntax. Explains WHY arguments exist (flexibility/reusability). Correct register, no forbidden vocabulary, no type mentions. simulate_student: can_act=true."
